x,y,is_header,under_pressure,num_defenders,num_teammates,gk_x,gk_y,on_target,placement_y,placement_z,is_goal
106.9,26.5,0,1,9,5,117.8,36.4,0,40.0,0.0,0
112.6,51.3,1,1,9,5,119.2,41.9,0,40.0,0.0,0
112.5,51.1,0,1,3,2,118.4,43.9,0,40.0,0.0,0
111.1,48.5,0,1,7,4,113.6,44.5,1,45.4,0.3,0
103.3,57.9,0,1,7,5,118.5,42.8,1,41.7,0.9,0
112.2,43.5,1,1,7,4,119.6,40.9,1,43.0,0.9,0
117.7,49.5,0,1,7,3,119.0,45.2,1,45.5,0.2,0
109.2,36.3,0,1,7,5,118.9,38.4,1,39.6,1.2,0
113.4,46.3,0,1,6,5,118.4,41.9,0,40.0,0.0,0
112.8,24.4,0,1,8,5,118.6,36.2,1,36.4,0.2,0
112.1,41.5,0,1,8,5,117.5,38.2,1,38.8,1.3,1
115.5,39.4,1,1,9,6,116.1,40.7,0,40.0,0.0,0
117.7,50.2,0,1,4,2,119.1,44.5,1,42.2,2.3,1
106.9,41.0,1,1,9,5,118.8,40.7,0,40.0,0.0,0
86.2,37.2,0,1,10,9,117.4,40.0,0,40.0,0.0,0
100.3,40.9,0,1,8,6,116.5,40.3,0,40.0,0.0,0
116.5,31.6,0,1,9,6,119.3,40.4,0,40.0,0.0,0
92.6,52.0,0,1,8,4,117.3,39.6,0,40.0,0.0,0
114.0,54.8,0,1,9,4,118.9,43.8,0,40.0,0.0,0
93.4,44.5,0,1,9,5,115.7,39.8,0,40.0,0.0,0
114.7,29.6,1,1,9,5,118.6,39.0,0,40.0,0.0,0
115.3,32.5,0,1,10,7,118.2,36.9,0,40.0,0.0,0
99.7,30.3,0,1,10,7,118.7,37.7,1,36.5,2.0,0
95.4,19.0,0,1,10,9,118.8,39.5,1,38.9,1.0,0
111.4,49.3,0,1,10,6,118.8,42.9,0,40.0,0.0,0
115.0,52.2,0,1,9,5,118.6,42.9,0,40.0,0.0,0
112.0,44.9,0,1,5,3,115.1,43.2,1,43.4,0.9,0
99.8,40.9,0,1,10,6,112.8,38.2,0,40.0,0.0,0
112.1,47.5,1,1,8,3,119.0,42.2,0,40.0,0.0,0
114.7,48.7,0,1,9,7,119.0,41.6,0,40.0,0.0,0
92.2,49.3,0,1,10,5,116.0,41.9,0,40.0,0.0,0
99.5,39.6,0,1,10,6,118.7,39.7,0,40.0,0.0,0
103.9,36.4,0,1,10,5,118.0,40.3,0,40.0,0.0,0
117.0,35.0,1,1,8,2,118.5,37.8,0,40.0,0.0,0
99.2,36.8,0,1,6,4,115.3,38.9,1,41.2,1.6,0
117.4,37.0,1,1,9,5,119.6,38.3,0,40.0,0.0,0
118.2,43.9,1,1,8,4,119.5,40.4,1,44.1,1.1,0
102.5,24.2,0,1,8,4,118.6,39.1,0,40.0,0.0,0
114.4,36.8,1,1,9,7,118.7,38.2,1,39.4,2.1,0
95.0,30.2,0,1,8,5,116.5,38.8,0,40.0,0.0,0
108.8,46.4,1,1,10,6,118.6,40.9,1,43.8,2.4,0
110.6,37.2,1,1,10,7,120.0,40.6,0,40.0,0.0,0
114.5,42.4,1,1,10,6,118.5,40.7,0,40.0,0.0,0
113.2,34.6,1,1,8,5,118.8,39.6,0,40.0,0.0,0
108.5,23.7,0,1,9,4,118.6,37.9,0,40.0,0.0,0
110.1,60.7,0,1,9,5,118.5,43.6,1,44.0,2.3,0
92.1,56.9,0,1,9,7,117.5,41.1,0,40.0,0.0,0
93.9,25.2,0,1,9,6,117.7,38.4,1,39.7,1.3,0
108.1,40.0,0,1,0,0,119.0,40.0,1,42.9,0.4,0
113.4,48.8,0,1,7,3,117.5,44.4,0,40.0,0.0,0
107.9,29.9,0,1,7,4,118.1,37.5,0,40.0,0.0,0
106.7,35.1,1,1,9,7,117.4,38.7,1,40.0,1.2,0
102.7,60.6,0,1,9,6,117.9,41.1,0,40.0,0.0,0
93.0,24.5,0,1,10,7,118.4,38.5,0,40.0,0.0,0
113.3,41.7,1,1,10,6,119.5,39.7,0,40.0,0.0,0
109.4,24.8,0,1,6,3,117.4,35.2,1,34.8,2.0,0
90.9,48.7,0,1,8,5,118.1,40.7,0,40.0,0.0,0
101.9,56.4,0,1,7,1,117.0,42.9,1,43.8,0.2,0
113.5,52.4,0,1,8,6,118.1,44.5,0,40.0,0.0,0
93.8,39.3,0,1,9,6,115.4,40.3,0,40.0,0.0,0
92.5,41.5,0,1,10,7,119.2,39.8,0,40.0,0.0,0
111.2,26.7,0,1,7,5,118.4,36.1,1,35.6,1.0,0
112.9,38.6,1,1,10,6,114.1,38.8,0,40.0,0.0,0
95.4,52.7,0,1,10,5,118.5,41.5,0,40.0,0.0,0
93.6,20.3,0,1,5,2,115.2,36.4,0,40.0,0.0,0
107.2,33.3,0,1,7,4,113.9,37.1,1,37.0,0.2,1
112.5,48.1,1,1,10,7,118.9,41.6,1,37.0,1.6,1
111.6,39.3,0,1,10,6,118.3,40.1,0,40.0,0.0,0
112.1,27.2,0,1,8,6,116.7,34.2,0,40.0,0.0,0
108.8,48.6,0,1,8,6,117.5,42.4,0,40.0,0.0,0
89.5,22.9,0,1,10,5,118.3,39.9,0,40.0,0.0,0
102.6,34.4,0,1,6,3,114.8,38.5,1,37.0,0.2,0
113.2,40.5,0,1,8,5,118.0,39.7,1,38.8,0.6,0
107.3,53.4,0,1,7,5,118.0,43.0,0,40.0,0.0,0
110.1,38.7,1,1,8,3,118.9,39.9,1,36.9,0.8,1
107.1,38.8,1,1,10,5,117.5,39.4,0,40.0,0.0,0
107.8,45.3,0,1,7,4,117.5,42.2,1,42.3,1.3,1
95.4,52.1,0,1,10,8,117.7,40.6,0,40.0,0.0,0
110.5,39.5,1,1,8,5,118.2,39.4,0,40.0,0.0,0
97.1,41.8,0,1,5,3,114.5,40.0,0,40.0,0.0,0
91.7,31.8,0,1,6,2,116.5,38.1,1,39.5,0.8,0
109.8,50.0,0,1,8,6,118.8,43.5,0,40.0,0.0,0
111.4,42.8,0,1,6,5,119.1,42.6,0,40.0,0.0,0
106.2,35.6,0,1,10,8,119.2,39.7,0,40.0,0.0,0
108.1,40.1,0,1,0,0,119.0,40.0,1,38.0,0.2,0
110.4,34.6,0,1,7,4,118.9,38.7,0,40.0,0.0,0
105.0,56.4,0,1,8,6,118.7,42.8,0,40.0,0.0,0
107.7,45.9,0,1,9,6,118.9,42.4,0,40.0,0.0,0
104.9,53.9,0,1,7,5,118.6,42.5,0,40.0,0.0,0
112.3,50.2,0,1,7,4,118.2,43.4,0,40.0,0.0,0
98.1,44.7,0,1,8,6,118.8,41.3,0,40.0,0.0,0
108.1,56.3,0,1,7,6,119.0,43.3,1,43.1,1.7,0
104.4,37.5,0,1,8,6,118.6,40.5,0,40.0,0.0,0
111.1,34.1,1,1,7,3,118.9,39.7,0,40.0,0.0,0
111.8,51.3,0,1,6,2,118.5,43.7,0,40.0,0.0,0
109.0,36.1,0,1,4,2,116.5,38.6,1,41.6,1.4,1
112.6,42.5,0,1,7,4,118.6,42.5,0,40.0,0.0,0
100.5,38.5,0,1,10,8,119.2,40.7,0,40.0,0.0,0
111.7,36.9,1,1,9,6,119.0,38.6,0,40.0,0.0,0
97.8,52.7,0,1,9,7,118.4,41.0,0,40.0,0.0,0
98.3,34.5,0,1,9,7,118.8,39.2,0,40.0,0.0,0
101.7,54.6,0,1,8,6,118.3,43.0,0,40.0,0.0,0
103.9,43.0,0,1,4,3,118.2,41.5,0,40.0,0.0,0
103.1,38.1,0,1,8,6,118.6,38.9,0,40.0,0.0,0
108.2,44.1,1,1,9,4,118.5,40.9,1,38.4,1.8,0
112.5,43.5,1,1,9,6,119.1,41.0,0,40.0,0.0,0
96.6,39.5,0,1,9,5,116.5,40.8,0,40.0,0.0,0
111.7,37.5,1,1,6,4,117.1,38.9,0,40.0,0.0,0
98.0,55.5,0,1,5,3,117.6,42.3,0,40.0,0.0,0
114.3,59.2,0,1,8,5,118.9,43.9,1,44.0,0.2,0
111.1,36.1,1,1,9,7,119.1,39.1,0,40.0,0.0,0
114.9,30.0,0,1,10,7,118.9,36.8,0,40.0,0.0,0
112.1,34.0,0,1,9,5,118.8,37.3,1,36.7,1.3,0
94.3,39.7,0,1,10,8,119.2,39.9,0,40.0,0.0,0
90.1,46.2,0,1,9,7,119.1,40.8,1,40.9,1.2,0
104.2,41.2,1,1,7,6,117.5,40.9,0,40.0,0.0,0
93.2,45.0,0,1,9,7,117.7,40.5,0,40.0,0.0,0
115.0,43.5,1,1,10,7,117.8,41.4,0,40.0,0.0,0
112.6,48.8,0,1,7,4,118.6,43.4,0,40.0,0.0,0
104.3,26.2,0,1,7,6,117.2,37.9,0,40.0,0.0,0
103.5,43.9,1,1,10,8,117.2,40.8,0,40.0,0.0,0
99.4,37.0,0,1,8,5,116.5,40.1,0,40.0,0.0,0
97.4,42.8,0,1,8,5,117.2,40.6,0,40.0,0.0,0
110.6,37.4,1,1,9,7,119.0,38.8,0,40.0,0.0,0
107.0,26.5,0,1,6,2,117.7,36.7,0,40.0,0.0,0
102.2,47.4,1,1,10,8,118.9,40.7,1,41.0,0.3,0
106.3,29.4,0,1,10,8,118.4,38.1,1,43.1,1.4,1
109.7,25.4,0,1,9,5,118.5,36.9,1,36.4,2.3,0
102.1,56.6,0,1,10,8,117.8,40.9,0,40.0,0.0,0
105.8,41.8,0,1,6,3,114.5,40.8,0,40.0,0.0,0
101.6,53.3,0,1,8,6,118.8,42.6,0,40.0,0.0,0
96.6,50.3,0,1,8,5,118.2,41.4,0,40.0,0.0,0
101.6,32.9,0,1,8,6,117.1,38.3,0,40.0,0.0,0
97.6,42.3,0,1,8,5,118.2,41.0,1,41.6,0.6,0
109.1,42.4,0,1,7,4,113.9,41.4,1,36.5,0.2,1
104.0,32.2,0,1,7,5,118.2,38.5,1,39.1,0.2,0
96.0,33.3,0,1,10,7,118.8,41.2,0,40.0,0.0,0
108.0,40.0,0,1,0,0,119.0,40.0,1,43.3,1.4,1
108.7,46.4,1,1,10,8,117.3,42.0,1,37.2,1.9,1
104.6,53.3,0,1,8,6,117.5,42.6,0,40.0,0.0,0
113.5,52.9,0,1,10,5,117.3,44.4,0,40.0,0.0,0
97.2,37.9,0,1,10,7,118.3,40.8,0,40.0,0.0,0
111.8,39.9,0,1,10,7,117.6,39.8,1,42.2,0.2,1
101.1,53.3,0,1,10,8,118.2,42.6,0,40.0,0.0,0
110.9,28.4,0,1,10,6,117.6,37.6,0,40.0,0.0,0
109.5,45.9,0,1,10,6,118.7,43.1,0,40.0,0.0,0
94.2,43.8,0,1,10,8,118.0,40.8,0,40.0,0.0,0
112.5,31.3,1,1,10,8,118.5,38.3,0,40.0,0.0,0
97.6,38.6,0,1,6,3,117.0,40.8,1,38.5,1.1,0
96.6,41.6,0,1,9,6,115.7,41.1,0,40.0,0.0,0
97.2,49.3,0,1,10,9,117.7,41.3,1,36.0,0.4,0
108.1,40.1,0,1,0,0,119.0,40.0,1,37.2,1.2,0
108.1,40.1,0,1,0,0,119.0,40.0,1,38.7,0.2,1
108.1,40.1,0,1,0,0,119.0,40.0,1,42.9,0.9,0
108.1,40.1,0,1,0,0,119.0,40.0,1,36.6,1.5,1
108.1,40.1,0,1,0,0,119.0,40.0,1,43.7,1.1,1
108.1,40.1,0,1,0,0,119.0,40.0,1,42.8,1.4,1
108.1,40.1,0,1,0,0,119.0,40.0,1,36.7,0.2,1
108.1,40.1,0,1,0,0,118.5,40.2,0,40.0,0.0,0
108.1,40.1,0,1,0,0,119.0,40.0,1,37.7,0.2,1
108.1,40.1,0,1,0,0,119.0,40.0,1,36.4,1.6,1
99.6,29.7,0,1,9,5,117.1,38.8,1,39.5,0.2,0
109.5,48.0,0,1,9,7,118.8,41.5,0,40.0,0.0,0
108.2,42.4,1,1,8,4,117.5,40.9,0,40.0,0.0,0
111.9,33.1,1,1,9,3,118.4,37.3,1,43.7,0.6,1
113.1,35.8,1,1,7,3,119.0,38.0,1,37.0,0.6,0
111.6,41.1,1,1,8,4,119.7,40.0,0,40.0,0.0,0
105.2,30.9,0,1,9,4,116.9,36.9,0,40.0,0.0,0
92.4,55.8,0,1,9,7,116.9,41.6,1,41.8,0.6,0
105.7,33.6,0,1,8,4,116.4,37.6,0,40.0,0.0,0
106.4,28.9,0,1,9,4,117.6,36.7,0,40.0,0.0,0
107.3,51.1,0,1,2,1,114.9,44.7,1,44.5,1.9,0
98.5,47.8,0,1,8,5,115.7,41.9,0,40.0,0.0,0
99.5,44.5,0,1,9,6,116.8,40.1,0,40.0,0.0,0
108.9,54.5,0,1,8,5,118.2,43.3,0,40.0,0.0,0
97.2,48.9,0,1,9,7,119.5,41.6,1,41.2,0.5,0
100.7,26.9,0,1,9,6,118.1,38.5,0,40.0,0.0,0
91.0,39.6,0,1,9,7,117.7,40.3,0,40.0,0.0,0
108.9,45.4,1,1,5,4,118.4,42.4,1,42.1,0.4,0
114.3,38.1,0,1,5,4,117.5,39.8,1,37.0,0.2,1
111.2,28.5,0,1,7,4,118.3,35.7,1,44.0,0.5,0
117.3,31.5,0,1,6,4,117.3,35.6,0,40.0,0.0,0
106.3,47.2,0,1,7,4,116.2,42.3,0,40.0,0.0,0
114.5,44.2,0,1,9,4,117.8,43.1,1,44.0,1.3,0
100.6,27.6,0,1,9,6,117.0,38.4,1,43.8,0.8,0
107.3,35.1,0,1,8,5,118.0,39.4,0,40.0,0.0,0
116.1,43.1,0,1,7,4,118.0,42.6,1,42.9,1.9,0
109.3,42.6,0,1,8,5,114.4,41.2,1,38.0,1.0,1
102.8,36.0,0,1,8,7,116.8,38.4,0,40.0,0.0,0
115.2,44.6,0,1,4,2,118.8,42.3,1,43.5,1.1,0
94.4,46.4,0,1,7,4,118.5,40.8,0,40.0,0.0,0
104.6,30.8,0,1,9,6,117.8,38.6,0,40.0,0.0,0
113.1,37.6,0,1,8,5,118.3,40.0,1,42.7,0.9,1
110.4,27.0,0,1,7,5,116.9,36.6,1,35.9,1.6,0
107.0,43.6,1,1,7,5,118.3,38.9,1,39.6,2.2,0
114.8,42.5,0,1,6,3,117.9,40.0,1,42.8,0.4,1
101.1,39.1,0,1,9,7,118.0,40.5,0,40.0,0.0,0
117.9,32.7,1,1,8,4,119.4,37.9,0,40.0,0.0,0
107.5,40.3,0,1,9,5,117.8,40.4,1,39.2,1.6,0
91.7,53.8,0,1,9,6,116.8,42.7,0,40.0,0.0,0
90.1,47.7,0,1,10,7,118.6,39.6,0,40.0,0.0,0
91.0,26.8,0,1,9,7,118.1,38.2,0,40.0,0.0,0
101.0,29.1,0,1,9,6,118.0,38.5,0,40.0,0.0,0
100.1,51.7,0,1,10,7,117.6,43.1,0,40.0,0.0,0
101.4,30.9,0,1,10,7,118.8,37.7,1,38.0,1.8,0
104.1,50.2,0,1,9,5,117.4,41.2,0,40.0,0.0,0
95.2,41.1,0,1,8,5,118.2,41.6,0,40.0,0.0,0
107.6,37.5,1,1,9,6,119.2,39.4,1,37.2,1.0,0
105.0,40.0,0,1,9,7,118.7,40.4,0,40.0,0.0,0
103.1,34.1,0,1,9,5,118.1,39.3,0,40.0,0.0,0
105.4,22.1,0,1,8,6,118.4,37.4,0,40.0,0.0,0
98.1,35.7,0,1,10,7,119.1,40.7,0,40.0,0.0,0
101.2,43.2,0,1,10,7,118.6,38.6,0,40.0,0.0,0
95.7,44.3,0,1,10,7,119.2,40.7,0,40.0,0.0,0
102.6,47.5,0,1,7,4,116.0,42.3,1,36.9,2.0,1
108.0,37.6,0,1,8,7,117.9,37.2,1,37.7,0.1,0
92.4,30.0,0,1,7,6,117.4,38.5,1,38.3,0.8,0
99.2,47.9,0,1,10,6,117.4,41.1,0,40.0,0.0,0
103.1,34.6,0,1,6,4,117.8,39.5,0,40.0,0.0,0
108.0,40.0,0,1,0,0,119.0,40.0,1,41.8,0.2,1
94.3,23.5,0,1,9,5,117.9,39.0,0,40.0,0.0,0
111.8,32.1,0,1,5,2,114.6,35.1,1,41.7,0.5,1
103.3,52.3,0,1,6,4,117.8,41.6,1,41.6,1.3,0
110.5,24.9,0,1,5,1,118.9,36.3,1,35.8,0.2,0
109.7,46.0,0,1,8,4,118.0,42.7,0,40.0,0.0,0
113.4,34.6,1,1,10,9,118.3,38.3,0,40.0,0.0,0
102.5,27.9,0,1,9,5,117.1,37.3,0,40.0,0.0,0
98.9,32.2,0,1,9,6,118.2,39.6,1,40.4,1.7,0
108.0,40.0,0,1,0,0,119.0,40.0,1,37.3,0.3,1
104.8,30.1,0,1,7,3,117.7,37.9,1,41.5,0.3,1
92.2,35.9,0,1,10,8,118.1,40.0,0,40.0,0.0,0
95.9,32.2,0,1,7,3,116.7,39.0,0,40.0,0.0,0
108.9,28.5,0,1,9,8,118.3,36.4,1,36.6,0.2,0
96.2,40.9,0,1,8,5,117.6,39.9,1,39.3,2.3,0
98.2,23.8,0,1,9,5,117.5,39.1,0,40.0,0.0,0
89.8,39.9,0,1,10,9,117.8,39.3,0,40.0,0.0,0
108.8,45.3,0,1,5,3,116.7,42.2,0,40.0,0.0,0
96.3,49.4,0,1,8,5,117.6,41.6,0,40.0,0.0,0
105.1,33.5,0,1,3,1,109.0,35.1,0,40.0,0.0,0
103.6,55.8,0,1,9,7,118.5,42.4,1,43.9,0.2,0
114.4,52.0,0,1,6,3,118.7,43.9,1,44.1,1.8,0
116.6,43.0,0,1,6,3,118.3,43.7,1,40.9,0.3,1
101.4,26.6,0,1,10,8,117.6,37.8,0,40.0,0.0,0
108.0,40.0,0,1,0,0,119.0,40.0,1,36.7,1.1,1
103.7,45.1,0,1,4,3,109.7,43.5,1,44.1,0.5,0
110.8,41.6,1,1,6,3,118.1,42.4,0,40.0,0.0,0
108.1,40.1,0,1,0,0,119.0,40.0,1,37.6,1.3,1
108.1,40.1,0,1,0,0,119.0,40.0,1,38.3,0.2,1
108.1,40.1,0,1,0,0,119.0,40.0,1,38.2,0.9,0
108.1,40.1,0,1,0,0,119.0,40.0,1,40.4,0.2,1
108.1,40.1,0,1,0,0,119.9,40.0,0,40.0,0.0,0
108.1,40.1,0,1,0,0,119.0,40.0,1,37.6,0.2,1
108.1,40.1,0,1,0,0,119.0,40.0,1,39.3,1.6,1
108.1,40.1,0,1,0,0,119.0,40.0,1,37.9,0.2,1
108.8,38.0,1,1,10,7,118.5,39.3,1,36.4,1.7,1
115.6,39.0,1,1,9,6,117.8,39.8,1,41.6,1.3,1
99.5,23.8,0,1,10,5,117.3,38.2,0,40.0,0.0,0
94.4,41.3,0,1,8,6,114.7,39.6,0,40.0,0.0,0
104.9,38.8,0,1,4,4,115.9,39.7,0,40.0,0.0,0
111.3,34.8,1,1,9,6,118.4,38.3,1,37.8,1.6,0
101.2,49.5,0,1,10,7,117.3,41.8,1,41.7,0.2,0
112.4,29.5,0,1,9,6,117.8,35.8,0,40.0,0.0,0
117.8,48.9,1,1,10,8,118.6,41.8,0,40.0,0.0,0
90.6,53.5,0,1,9,7,118.0,41.3,0,40.0,0.0,0
106.5,21.3,0,1,8,5,117.3,37.0,1,43.5,1.9,1
90.5,39.5,0,1,8,5,115.4,39.4,0,40.0,0.0,0
100.8,24.2,0,1,9,5,118.2,37.9,0,40.0,0.0,0
87.5,26.6,0,1,10,8,117.4,39.7,0,40.0,0.0,0
110.6,40.5,1,1,9,5,119.5,40.4,0,40.0,0.0,0
90.9,36.9,0,1,7,4,114.5,39.3,0,40.0,0.0,0
115.5,48.3,0,1,7,4,117.1,45.7,1,45.6,1.1,0
110.3,29.2,0,1,7,3,115.9,34.8,0,40.0,0.0,0
110.9,36.5,1,1,9,6,118.8,40.9,0,40.0,0.0,0
89.6,46.9,0,1,10,8,118.2,41.2,0,40.0,0.0,0
113.6,43.4,1,1,9,6,119.3,40.9,0,40.0,0.0,0
96.0,38.8,0,1,7,4,117.9,40.3,0,40.0,0.0,0
113.1,40.7,0,1,6,4,115.2,40.7,1,40.6,1.6,0
103.8,41.9,0,1,9,5,115.6,40.2,1,39.1,1.0,0
112.2,36.8,1,1,10,7,118.9,39.0,0,40.0,0.0,0
97.8,51.5,0,1,9,6,118.1,41.7,1,36.1,0.6,0
115.4,38.6,0,1,8,5,118.2,38.9,1,39.1,1.0,0
107.8,35.9,0,1,7,4,118.7,37.2,0,40.0,0.0,0
107.5,50.6,0,1,7,5,119.3,41.5,1,43.1,0.2,1
97.3,33.7,0,1,7,5,117.7,38.6,1,38.7,0.2,0
109.6,35.4,1,1,9,5,119.1,38.9,1,38.7,1.4,0
108.3,38.6,1,1,5,3,117.5,39.0,1,43.3,0.9,1
107.7,49.2,0,1,7,3,113.0,45.8,0,40.0,0.0,0
106.2,31.8,0,1,7,4,116.5,38.4,1,43.7,0.0,1
101.0,47.3,0,1,9,6,117.6,41.4,0,40.0,0.0,0
114.4,36.9,0,1,7,4,118.2,41.4,1,37.8,0.6,1
101.7,33.7,0,1,7,4,117.4,38.8,0,40.0,0.0,0
107.2,41.2,0,1,8,4,117.4,40.7,1,42.7,0.6,1
110.7,30.5,0,1,10,8,118.2,38.1,0,40.0,0.0,0
116.1,39.3,0,1,10,6,118.0,38.4,0,40.0,0.0,0
107.4,31.7,0,1,9,6,117.9,38.2,0,40.0,0.0,0
106.2,25.8,0,1,7,4,117.7,37.0,0,40.0,0.0,0
102.2,43.2,1,1,10,6,116.7,40.5,0,40.0,0.0,0
99.4,52.7,0,1,9,7,118.5,40.3,0,40.0,0.0,0
105.3,28.9,0,1,6,3,107.1,30.3,1,30.1,0.0,0
105.0,39.8,1,1,9,5,117.1,39.6,0,40.0,0.0,0
105.7,51.3,0,1,10,8,118.7,41.9,0,40.0,0.0,0
98.2,20.1,0,1,9,6,118.4,37.3,0,40.0,0.0,0
111.9,44.0,1,1,10,7,118.5,41.5,0,40.0,0.0,0
104.2,48.9,0,1,10,6,117.1,41.6,1,37.1,0.3,1
99.8,38.5,0,1,9,5,117.8,39.7,1,40.0,0.6,0
110.4,50.3,0,1,6,3,112.3,47.4,1,36.5,0.3,1
95.4,33.6,0,1,9,3,117.1,38.7,0,40.0,0.0,0
103.2,24.9,0,1,6,1,117.7,37.5,0,40.0,0.0,0
98.2,22.6,0,1,8,5,118.3,36.5,0,40.0,0.0,0
110.6,33.2,0,1,7,3,116.5,36.3,0,40.0,0.0,0
100.0,52.7,0,1,10,8,117.2,41.9,0,40.0,0.0,0
108.3,52.3,0,1,6,3,117.4,44.0,0,40.0,0.0,0
107.6,31.9,0,1,5,2,117.3,38.2,0,40.0,0.0,0
109.1,31.8,0,1,5,2,114.2,36.2,1,35.9,0.5,0
104.6,52.2,0,1,6,3,117.1,42.3,0,40.0,0.0,0
103.6,50.1,0,1,5,3,118.6,43.7,0,40.0,0.0,0
102.2,40.0,0,1,6,5,118.5,39.9,0,40.0,0.0,0
108.3,30.8,0,1,6,5,118.5,37.2,1,36.6,0.2,0
106.4,37.0,0,1,6,4,118.5,37.6,0,40.0,0.0,0
113.1,49.4,0,1,7,3,115.7,46.2,1,46.4,1.2,0
94.6,46.6,0,1,8,3,116.2,41.2,0,40.0,0.0,0
110.1,43.9,0,1,8,5,116.8,42.1,0,40.0,0.0,0
112.7,56.3,0,1,5,3,118.1,44.7,1,45.4,2.4,0
104.7,50.7,0,1,9,4,116.6,41.8,0,40.0,0.0,0
101.3,59.0,0,1,6,3,118.0,41.9,1,42.9,2.3,0
109.6,50.5,0,1,9,5,117.7,43.3,1,44.4,0.4,0
102.9,25.6,0,1,7,5,118.0,39.2,0,40.0,0.0,0
102.5,36.7,1,1,9,6,118.8,40.3,1,41.7,1.8,0
98.3,20.9,0,1,9,4,119.0,38.5,1,37.3,0.5,0
100.2,34.1,0,1,10,7,118.0,39.5,0,40.0,0.0,0
109.6,30.8,0,1,8,4,118.7,37.9,0,40.0,0.0,0
107.2,52.9,0,1,9,5,116.8,43.3,0,40.0,0.0,0
105.7,31.5,0,1,3,1,116.1,37.0,1,43.5,0.2,1
103.1,49.3,0,1,8,5,116.7,42.2,0,40.0,0.0,0
113.9,52.3,1,1,10,7,118.3,43.2,0,40.0,0.0,0
99.4,54.5,0,1,8,4,117.2,42.0,0,40.0,0.0,0
105.2,39.6,0,1,8,4,117.0,40.6,1,38.4,1.2,0
97.5,38.2,0,1,9,5,117.9,40.0,0,40.0,0.0,0
97.7,47.5,0,1,7,1,117.1,41.6,0,40.0,0.0,0
108.6,57.0,0,1,8,6,117.8,42.5,0,40.0,0.0,0
117.6,33.5,0,1,9,4,118.5,35.9,1,35.2,1.2,0
116.6,51.6,1,1,10,8,117.2,39.5,0,40.0,0.0,0
119.2,0.7,0,1,10,7,117.1,38.1,1,38.7,2.4,0
91.6,29.2,0,1,9,7,115.6,39.5,0,40.0,0.0,0
84.3,34.2,0,1,9,7,117.8,39.5,1,39.9,1.7,0
105.3,49.2,0,1,9,6,117.8,41.9,1,41.9,0.5,0
113.6,28.9,1,1,7,3,119.1,38.6,0,40.0,0.0,0
113.2,27.0,0,1,3,3,115.0,31.4,0,40.0,0.0,0
105.9,47.3,0,1,5,4,109.2,45.2,1,45.7,0.5,0
99.1,27.0,0,1,10,8,117.7,39.9,0,40.0,0.0,0
113.1,34.1,1,1,10,6,118.1,40.2,0,40.0,0.0,0
115.8,29.3,0,1,10,6,118.5,35.5,0,40.0,0.0,0
95.9,54.2,0,1,9,7,118.0,42.3,0,40.0,0.0,0
107.5,38.9,0,1,10,7,118.5,39.7,0,40.0,0.0,0
88.0,32.0,0,1,9,6,118.2,38.5,1,36.1,0.7,0
105.0,20.1,0,1,9,6,118.4,38.5,0,40.0,0.0,0
110.0,26.9,0,1,9,5,118.8,38.0,1,39.3,0.2,0
114.5,41.8,0,1,9,5,118.1,38.0,1,41.7,0.2,1
109.1,28.2,0,1,5,3,116.9,36.5,0,40.0,0.0,0
111.8,38.5,1,1,9,6,119.3,39.2,0,40.0,0.0,0
95.6,50.9,0,1,10,7,118.1,41.7,0,40.0,0.0,0
107.1,39.6,0,1,8,4,118.4,39.5,1,37.0,0.9,1
86.3,31.2,0,1,8,6,118.2,38.7,0,40.0,0.0,0
98.1,35.2,0,1,9,5,118.4,40.1,1,43.1,2.8,0
98.8,27.3,0,1,8,6,117.5,38.4,1,40.1,0.5,0
95.6,43.5,0,1,4,4,113.9,40.4,1,39.4,0.9,0
99.3,59.6,0,1,7,6,117.2,41.3,0,40.0,0.0,0
101.5,30.6,0,1,10,5,118.3,39.0,0,40.0,0.0,0
99.4,59.1,0,1,9,6,118.9,40.2,0,40.0,0.0,0
93.8,21.5,0,1,10,7,116.5,39.9,0,40.0,0.0,0
90.9,41.2,0,1,10,7,118.7,39.3,0,40.0,0.0,0
92.0,42.5,0,1,9,6,117.4,40.0,0,40.0,0.0,0
110.1,32.5,1,1,7,4,117.8,37.9,1,43.6,0.4,1
110.7,34.3,1,1,10,6,119.5,39.8,0,40.0,0.0,0
114.3,48.2,0,1,10,6,119.2,41.3,0,40.0,0.0,0
102.8,54.8,0,1,6,3,116.7,42.9,0,40.0,0.0,0
109.2,48.4,0,1,6,4,115.9,42.9,0,40.0,0.0,0
104.9,40.6,1,1,9,6,117.7,39.3,1,39.4,1.0,0
106.4,54.9,0,1,8,6,116.0,44.7,0,40.0,0.0,0
87.2,52.2,0,1,10,8,118.5,41.4,0,40.0,0.0,0
111.0,45.5,0,1,7,5,117.4,42.7,0,40.0,0.0,0
107.3,39.8,1,1,6,2,117.5,39.5,0,40.0,0.0,0
91.2,52.7,0,1,9,6,117.2,41.1,0,40.0,0.0,0
101.8,31.8,0,1,8,4,116.6,38.3,0,40.0,0.0,0
108.1,25.0,0,1,9,7,116.5,36.6,1,36.2,1.2,0
95.6,42.2,0,1,9,6,116.8,40.0,1,41.3,1.1,0
95.6,44.1,0,1,9,5,117.9,40.2,0,40.0,0.0,0
